Category,Name,Phone_1,Phone_2,Phone_3,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
industrial,Sheikha Textiles LLC Abu Dhabi,+971 26219599,,,,Abu Dhabi,Madinat Zayed,Abu Dhabi,UAE,Sheikha Textiles LLC Abu Dhabi,,,1093,,https://uae.arablocal.com/business/view/sheikha-textiles-llc-abu-dhabi,,,,,
construction,Al Fahjan Transportation and General Contracting,+971 42571071,,,,Dubai,Mussafah 17,Abu Dhabi,UAE,Al Fahjan Transportation and General Contracting,,,1011,,https://uae.arablocal.com/business/view/al-fahjan-transportation-and-general-contracting,,,,,
business-b2b,Eraada Technical Services LLC,+971 43387544,,,,"Sheikh Zayed Road,",Al Quoz,Dubai,UAE,Eraada Technical Services LLC,,,655,,https://uae.arablocal.com/business/view/eraada-technical-services-llc,,,,,
construction,Assent Technical Services LLC,+971 045299656,,,info@atsllc.ae,"Warehouse no 6, Al Qusais Industrial Area 2, Dubai, UAE",Al Qusais Industrial Area 2,Dubai,UAE,"Assent Technical Services LLC established in 2017 in Dubai, United Arab Emirates and has evolved into a prominent services & maintenance company.Our experience & expertise in the design, engineering, delivery & maintenance of our systems has set the highest industry standards for quality & safety. Our team of experienced professional technicians, supervisors and engineers use only the best products and technologies to ensure maximum care.",http://atsllc.ae,,1005,,https://uae.arablocal.com/business/view/assent-technical-services-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Ariya Boutique W L L,+971 26334808,,,,Zone 1E9-02 -,Abu Dhabi City,Abu Dhabi,UAE,"ARIYA BOUTIQUE W L L is located in Abu Dhabi, UAE. Company is working in Clothing and Accessories business activities.",,,551,,https://uae.arablocal.com/business/view/ariya-boutique-w-l-l,,,,,
dealers%2C-distributors-%26-manufacturers,Al Astal Copying Designing and Stamps Service,+971 67401164,,,,Sharjah,Al Jerf Industrial 1,Ajman,UAE,Al Astal Copying Designing and Stamps Service,,,551,,https://uae.arablocal.com/business/view/al-astal-copying-designing-and-stamps-service,,,,,
business-b2b,Alchemy Human Resources Consultancy Dubai,+971 43968355,,,,"Office # 706, 7th Floor, Musalla Tower,",Bur Dubai,Dubai,UAE,Alchemy Human Resources Consultancy Dubai,,,654,,https://uae.arablocal.com/business/view/alchemy-human-resources-consultancy-dubai,,,,,
construction,AB Building Contracting Co,+971 43312545,,,,Dubai,Al Satwa,Dubai,UAE,AB Building Contracting Co,,,1005,,https://uae.arablocal.com/business/view/ab-building-contracting-co-1,,,,,
construction,Eternity Marble and Granite Trading LLC,+971 65354501,,,,Sharjah,Industrial Area 15,Sharjah,UAE,Eternity Marble and Granite Trading LLC,,,1005,,https://uae.arablocal.com/business/view/eternity-marble-and-granite-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Excel Enterprises Llc,,,,,"1, Sheikh Zayed Road, The H Office Tower, Level 21, P.O. Box 121",Sheikh Zayed Road,Dubai,UAE,"From its headquarters in Dubai, the Group has swiftly established its reputation as one of the largest importers, distributors and retailers of luxury products with over 400 stores in the region The Group also manages travel retail in leading airports and on-board airlines. Critical to the success of the Group is an outstanding team of over 1800 professionals driven to deliver a remarkable customer experience With a diverse range of international brands, distinctive stores and exceptional ser...",http://www.rivoligroup.com,,550,,https://uae.arablocal.com/business/view/excel-enterprises--llc,,,,,
industrial,Clean Water Filter Trading,+971 24419282,,,,"7th Floor, Al Falah Tower, Office # 702, Muroor Road,",Al Dhafarh,Abu Dhabi,UAE,Clean Water Filter Trading,,,1088,,https://uae.arablocal.com/business/view/clean-water-filter-trading,,,,,
dealers%2C-distributors-%26-manufacturers,Shahzaib Technical Services Llc,+971 2340437,,,,Box No. 55288,Dubai Others,Dubai,UAE,"SHAHZAIB TECHNICAL SERVICES LLC is located in Dubai, UAE. Company is working in Professional Services, Air Conditioning, Carpentry & Flooring, Contractors, Electromechanical Equipment Installation, Plumbing & Sanitary business activities.",,,549,,https://uae.arablocal.com/business/view/shahzaib-technical-services-llc,,,,,
business-b2b,Watheer International Llc,+971 2221241,,,,Box No. 59,Dubai Others,Dubai,UAE,"WATHEER INTERNATIONAL LLC is located in Dubai, UAE. Company is working in Procurement, Trading business activities.",,,653,,https://uae.arablocal.com/business/view/watheer-international-llc,,,,,
industrial,Al Majal Company LLC,+971 43375135,,,,"Ground Floor, Arenco Bldg, Al Karama,",Bur Dubai,Dubai,UAE,Al Majal Company LLC,,,1086,,https://uae.arablocal.com/business/view/al-majal-company-llc,,,,,
construction,City Crystal Marble Trading,+971 42862252,,,,"Warehouse#F1, Umm Ramool,",Al Rashidiya,Dubai,UAE,City Crystal Marble Trading,,,1004,,https://uae.arablocal.com/business/view/city-crystal-marble-trading,,,,,
business-b2b,Sequential Soft Fz Llc,+971 43902520,,,,"44, building 8, , P.O. Box: 502068",Dubai Media City,Dubai,UAE,"SEQUENTIAL SOFT FZ L.L.C. is located in Dubai, UAE. Company is working in Others business activities. If you have any questions, please contact us",,,653,,https://uae.arablocal.com/business/view/sequential-soft-fz-llc,,,,,
industrial,ABC International Ltd Jebel Ali Dubai,+971 48818533,,,,"Ground Floor, Building # MOD - 2 -48, Between Round About 6 & Raound About 7, Jebel Ali,",Jebel Ali,Dubai,UAE,ABC International Ltd Jebel Ali Dubai,,,1088,,https://uae.arablocal.com/business/view/abc-international-ltd-jebel-ali-dubai,,,,,
construction,Golden Anchor General Trading Co.LLC,+971 42674192,,,,"Warehouse #5 Al Nahar Transport Bldg, Al Qusais Ind. First,",Al Qusais,Dubai,UAE,Golden Anchor General Trading Co.LLC,,,1002,,https://uae.arablocal.com/business/view/golden-anchor-general-trading-co-llc,,,,,
business-b2b,Al Rajhi Emirates Group,+971 3315522,,,,Box No. 66730,Dubai Others,Dubai,UAE,"AL RAJHI EMIRATES GROUP is located in Dubai, UAE. Company is working in Trading business activities.",,,653,,https://uae.arablocal.com/business/view/al-rajhi-emirates-group,,,,,
dealers%2C-distributors-%26-manufacturers,SAS Power Industry FZC,+971 72213402,,,,Ras Al Khaimah,Al Qusaidat,Ras Al Khaimah,UAE,SAS Power Industry FZC,,,549,,https://uae.arablocal.com/business/view/sas-power-industry-fzc,,,,,
business-b2b,Abu Al Haj Holding Limited,+971 44473635,,,,"Level 2, Liberty House, Office 207, 312th Road,",Dubai International Financial Centre,Dubai,UAE,Abu Al Haj Holding Limited,,,653,,https://uae.arablocal.com/business/view/abu-al-haj-holding-limited,,,,,
dealers%2C-distributors-%26-manufacturers,Green Dress Trading Llc,+971 3535358,,,,Box No. 45222,Dubai Others,Dubai,UAE,"GREEN DRESS TRADING LLC is located in Dubai, UAE. Company is working in Advertising, Newspaper Publishers, Trading, Blankets, Towels, Linens Trading, Online Content, News, Beauty Products, Cosmetics, Clothing and Accessories, Shoes, Textile, Handbags & Leather Products business activities.",,,548,,https://uae.arablocal.com/business/view/green-dress-trading-llc,,,,,
industrial,Newmatic Laundry Equipment Supplier,+971 48870502,,,,"Jebel Ali,",Jebel Ali,Dubai,UAE,Newmatic Laundry Equipment Supplier,,,1084,,https://uae.arablocal.com/business/view/newmatic-laundry-equipment-supplier,,,,,
construction,Abu Dhabi Pearl Contg and Gen Maint Est,+971 26788825,,,,Abu Dhabi,Eastern Mangrove,Abu Dhabi,UAE,Abu Dhabi Pearl Contg and Gen Maint Est,,,1002,,https://uae.arablocal.com/business/view/abu-dhabi-pearl-contg-and-gen-maint-est,,,,,
construction,Al Falah Ready Mix,+971 25511006,,,,Abu Dhabi,Masdar City,Abu Dhabi,UAE,Al Falah Ready Mix,,,1001,,https://uae.arablocal.com/business/view/al-falah-ready-mix,,,,,
dealers%2C-distributors-%26-manufacturers,H Flo Outlet,+971 44264906,,,,"Outlet Mall, Shop F125, Road, Land",Dubai Land,Dubai,UAE,"H Flo Outlet is located in Dubai, UAE. Company is working in Clothing and Accessories, Boutiques business activities.",,,547,,https://uae.arablocal.com/business/view/h-flo-outlet,,,,,
business-b2b,Al Barq Documents Clearing,+971 43938803,,,,Dubai,Al Qusais,Dubai,UAE,Al Barq Documents Clearing,,,651,,https://uae.arablocal.com/business/view/al-barq-documents-clearing,,,,,
construction,Aim Industries Co LLC,+971 48854456,,,,Dubai,Dubai Investment Park,Dubai,UAE,Aim Industries Co LLC,,,1001,,https://uae.arablocal.com/business/view/aim-industries-co-llc,,,,,
business-b2b,Gulftalent Company,+971 43672084,,,,Knowledge Village,Knowledge Village,Dubai,UAE,"GulfTalent.com is the leading job site for professionals in the Middle East and Gulf region. Search for jobs and send your resume straight to recruitment agencies and employers in Kuwait, Saudi Arabia, Bahrain, Oman, Qatar, Lebanon, Jordan and the UAE including Jeddah, Riyadh, Doha, Dammam, Manama, Muscat, Beirut, Amman, Abu Dhabi, Dubai and Sharjah.",http://www.gulftalent.com,,651,,https://uae.arablocal.com/business/view/gulftalent-company,,,,,
industrial,Al Guthmi Trading Dubai,+971 42237876,,,,"Ground Floor,",Naif,Dubai,UAE,Al Guthmi Trading Dubai,,,1083,,https://uae.arablocal.com/business/view/al-guthmi-trading-dubai,,,,,
construction,Al Afaq Arabia Building Contracting,+971 65750406,,,,Sharjah,Al Majaaz 1,Sharjah,UAE,Al Afaq Arabia Building Contracting,,,999,,https://uae.arablocal.com/business/view/al-afaq-arabia-building-contracting,,,,,
business-b2b,Al Falasi Advocates and Legal Consultants,+971 43456345,,,,Dubai,Al Mina,Abu Dhabi,UAE,Al Falasi Advocates and Legal Consultants,,,649,,https://uae.arablocal.com/business/view/al-falasi-advocates-and-legal-consultants,,,,,
industrial,Al Yahaar Steel Workshop,+971 37826280,,,,Abu Dhabi,Al Ain,Abu Dhabi,UAE,Al Yahaar Steel Workshop,,,1081,,https://uae.arablocal.com/business/view/al-yahaar-steel-workshop,,,,,
construction,Humaid Al Tahri Contracting L.L.C,+971 43884919,,,,"The Curve Building, M 58, Sheikh Zayed Rd,",Al Quoz 3,Dubai,UAE,Humaid Al Tahri Contracting L.L.C,,,998,,https://uae.arablocal.com/business/view/humaid-al-tahri-contracting-l-l-c,,,,,
business-b2b,Aamal Companies Representation,+971 26544075,,,,"Hamdan Street, Al Markaziyah,",Abu Dhabi City,Abu Dhabi,UAE,Aamal Companies Representation,,,649,,https://uae.arablocal.com/business/view/aamal-companies-representation-1,,,,,
business-b2b,APS Gulf FZ LLC Dubai,+971 43358882,,,,Dubai,Oud Metha,Dubai,UAE,APS Gulf FZ LLC Dubai,,,648,,https://uae.arablocal.com/business/view/aps-gulf-fz-llc-dubai,,,,,
industrial,Abdul Mannan Aluminium and Glass Works Est,+971 37217724,,,,"Ground Floor,",Sanaiya,Abu Dhabi,UAE,Abdul Mannan Aluminium and Glass Works Est,,,1073,,https://uae.arablocal.com/business/view/abdul-mannan-aluminium-and-glass-works-est,,,,,
industrial,Al Nimer Plastic Factory LLC,+971 65437885,,,,Sharjah,Industrial Area 6,Sharjah,UAE,Al Nimer Plastic Factory LLC,,,1074,,https://uae.arablocal.com/business/view/al-nimer-plastic-factory-llc,,,,,
business-b2b,Geco Ipl,+971 65340699,+971 506670000,,,3,Industrial Area 3,Sharjah,UAE,"We GIPL supply high quality HCFC’s, HFC’s, HVAC refrigerant gases, equipment and other related products in the refrigeration industry. Established in 1986 and operating at Sharjah GIPL has become remarkable across the GCC with customers entire satisfaction. We have our own gas filling station for the refrigerant gases, which is equipped with ultra-modern facilities to provide high quality, high performance product. We are part of the Al-Batha Holding one of the largest private business groups...",http://www.gecoipl.com,,647,,https://uae.arablocal.com/business/view/geco-ipl,,,,,
dealers%2C-distributors-%26-manufacturers,Fashion Tree Trading Co Llc,+971 3538806,,,,Box No. 45199,Dubai Others,Dubai,UAE,"FASHION TREE TRADING CO LLC is located in Dubai, UAE. Company is working in Advertising, Newspaper Publishers, Trading, Blankets, Towels, Linens Trading, Online Content, News, Beauty Products, Cosmetics, Clothing and Accessories, Shoes, Gifts, Jewellery, Imitation Jewellery, Textile, Handbags & Leather Products business activities. If you have any questions, please contact us",,,544,,https://uae.arablocal.com/business/view/fashion-tree-trading-co--llc,,,,,
dealers%2C-distributors-%26-manufacturers,Hamda Yousuf Plastic Bags Est,+971 43935672,,,,Dubai,Al Souk Al Kabeer,Dubai,UAE,Hamda Yousuf Plastic Bags Est,,,547,,https://uae.arablocal.com/business/view/hamda-yousuf-plastic-bags-est,,,,,
business-b2b,Al-Hilal Private Nursing and Medical Services,+971 42809922,,,,"Office # 102, M Floor, Al Hilal Bank, Al Nahda road,",Al Qusais,Dubai,UAE,Al-Hilal Private Nursing and Medical Services,,,900,,https://uae.arablocal.com/business/view/al-hilal-private-nursing-and-medical-services,,,,,
construction,Al Jazeera Gypsum Products Industries GRC GRP,+971 72288272,,,,"Ground Floor Airport Road,",Al Nakheel,Ras Al Khaimah,UAE,Al Jazeera Gypsum Products Industries GRC GRP,,,998,,https://uae.arablocal.com/business/view/al-jazeera-gypsum-products-industries-grc-grp,,,,,
dealers%2C-distributors-%26-manufacturers,Prestige Furniture,+971 65733550,,,,Al Wahda Street,Al Wahda,Sharjah,UAE,"PRESTIGE FURNITURE is located in Sharjah, UAE. Company is working in Advertising, Newspaper Publishers, Trading, Curtains & Upholstery Fabrics, Online Content, News, Furniture, Home and Garden, Decoration Materials & Partitions business activities. If you have any questions, please contact us",,,543,,https://uae.arablocal.com/business/view/prestige-furniture,,,,,
industrial,Desert King Heavy Eqpt Rental LLC,+971 42679157,,,,Dubai,Al Qusais Industrial Area 2,Dubai,UAE,Desert King Heavy Eqpt Rental LLC,,,1072,,https://uae.arablocal.com/business/view/desert-king-heavy-eqpt-rental-llc,,,,,
construction,Al Jameel Granite LLC,+971 65345967,,,,"Ground Floor, Plot No # 38, Street # 20, Industrial Area 11,",Industrial Area,Sharjah,UAE,Al Jameel Granite LLC,,,996,,https://uae.arablocal.com/business/view/al-jameel-granite-llc,,,,,
business-b2b,Abjad Dubai,+971 43453319,,,,Dubai,Al Bada'a,Dubai,UAE,Abjad Dubai,,,647,,https://uae.arablocal.com/business/view/abjad-dubai,,,,,
dealers%2C-distributors-%26-manufacturers,Habash Carpentry And Floor Fixing Llc,+971 2678120,,,,Box No. 231419,Dubai Others,Dubai,UAE,"HABASH CARPENTRY & FLOOR FIXING LLC is located in Dubai, UAE. Company is working in Metal Products, Carpentry & Flooring, Contractors, Electromechanical Equipment Installation business activities.",,,543,,https://uae.arablocal.com/business/view/habash-carpentry--and--floor-fixing-llc,,,,,
industrial,Al Murtaza Glass and Aluminium Co LLC,+971 42676452,,,,"Plot #242-329 Warehouse #4, Doha Al Qusais Ind,",Al Qusais Industrial Area 3,Dubai,UAE,Al Murtaza Glass and Aluminium Co LLC,,,1072,,https://uae.arablocal.com/business/view/al-murtaza-glass-and-aluminium-co-llc,,,,,
construction,Abdulla Al Abdooli Contracting,+971 42583609,,,,Dubai,Al Qusais Industrial Area,Dubai,UAE,Abdulla Al Abdooli Contracting,,,996,,https://uae.arablocal.com/business/view/abdulla-al-abdooli-contracting,,,,,
business-b2b,Interco Decor L L C,+971 44884300,,,,Area :,Abu Dhabi City,Abu Dhabi,UAE,"INTERCO DECOR L L C is located in Dubai, UAE. Company is working in Overseas Business, Import and Export Agents business activities. If you have any questions, please contact us",,,646,,https://uae.arablocal.com/business/view/interco-decor-l-l-c,,,,,
dealers%2C-distributors-%26-manufacturers,Masafi Co. L.L.C,+971 43465959,,,,"Office M08, Mezzanine Floor, Commercial Bank Of Dubai Building, Sheikh Zayed Street 4th Street, Al Quoz Ind. Third, Al Quoz, Dubai",Al Quoz,Dubai,UAE,Masafi Co. L.L.C,,,543,,https://uae.arablocal.com/business/view/masafi-co-l-l-c,,,,,
construction,Terrazzo Ltd Sharjah,+971 65333609,,,,"Industrial Area 2,",Industrial Area,Sharjah,UAE,Terrazzo Ltd Sharjah,,,995,,https://uae.arablocal.com/business/view/terrazzo-ltd-sharjah,,,,,
construction,Amreet Contracting LLC,+971 42979001,,,,"Floor #7, ABP8 Plaza, Office #701, Al Twar,",Al Qusais,Dubai,UAE,Amreet Contracting LLC,,,995,,https://uae.arablocal.com/business/view/amreet-contracting-llc,,,,,
business-b2b,Excelsior DMCC,+971 44562338,,,,"HDS Tower, Unit # 101,",Jumeirah Lakes towers,Dubai,UAE,Excelsior DMCC,,,645,,https://uae.arablocal.com/business/view/excelsior-dmcc,,,,,
dealers%2C-distributors-%26-manufacturers,Arabian Premiers Trading,+971 42637900,,,,"Office # 210, 2nd Floor, Mozma Building, Al Nahda Street,",Al Qusais,Dubai,UAE,Arabian Premiers Trading,,,541,,https://uae.arablocal.com/business/view/arabian-premiers-trading,,,,,
business-b2b,Al Saif Documents Clearing Services,+971 42832334,,,,"Al Garhoud,",Al Garhoud,Dubai,UAE,Al Saif Documents Clearing Services,,,645,,https://uae.arablocal.com/business/view/al-saif-documents-clearing-services,,,,,
dealers%2C-distributors-%26-manufacturers,Marmi Di Carrara,+971 43470244,,,,3rd Interchange,Al Quoz,Dubai,UAE,"MARMI DI CARRARA lavorazione e produzione blocchi e lastre di marmo bianco, statuario, venato, travertino, onice, pietre, quarzo, arredo, rivestimenti interni e desterni, pavimenti, bagni, scale, colonne, lavandino, cucina, arabescato",http://www.marmidicarrara.com,,539,,https://uae.arablocal.com/business/view/marmi-di-carrara,,,,,
